DS_Name,T,N,p,k,Bin,Cost,SDratio,correl,cancor1,cancor2,fract1,fract2,skewness,kurtosis,Hc,Hx,MCx,EnAtr,NSRatio,Alg_Name
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Castle
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Cn2
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Default
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Dipol92
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Discrim
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,ITrule
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,IndCART
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,KNN
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Kohonen
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,LVQ
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,LogDisc
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,NewId
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,QuaDisc
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,RBF
Vehicle,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,Smart
